Gen	t_n8	t_n9	t_n10	t_n11	t_n12	t_n13	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
169000	1.0852117	0.9732020	0.8919828	0.7771904	0.5466762	0.7596969	0.0207557	0.0100181	0.0961938	0.6595657	0.3236728	0.2497729	-2128010.164
170000	1.0323241	0.9737530	0.8907877	0.8407569	0.6166856	0.6338580	0.0156387	0.0093181	0.1132487	0.5198609	0.4925884	0.4753258	-2128011.154
171000	1.0054097	0.9952348	0.9128122	0.8630531	0.6367843	0.5176201	0.0139173	0.0088586	0.1143746	0.3042251	0.7239447	0.6702289	-2128004.454
172000	1.0070151	0.9944355	0.9314878	0.8634036	0.6333483	0.5131982	0.0202494	0.0099012	0.0880340	0.3936369	0.4285610	0.3433120	-2128000.946
173000	1.0385474	0.9501839	0.8875989	0.8187843	0.6762380	0.5864777	0.0173746	0.0083729	0.1580620	0.3993193	0.4195156	0.6810842	-2128012.081
174000	1.0133674	0.9956426	0.8821599	0.8192001	0.6755452	0.5713362	0.0254898	0.0114367	0.2297521	0.5556480	0.3849821	1.0814245	-2128011.173
175000	1.0603524	0.9840008	0.8586042	0.8290220	0.7255700	0.6410564	0.0200423	0.0152138	0.1252837	0.5401030	0.6719090	0.5830681	-2128003.761
176000	1.0904088	0.9457189	0.9053430	0.8455818	0.7433805	0.6410086	0.0173670	0.0114552	0.0967506	0.3416315	0.2826575	0.8954730	-2128009.012
177000	1.0906121	0.9498059	0.9079744	0.8519001	0.7125878	0.6202632	0.0250243	0.0139114	0.1079157	1.0623372	0.5302904	0.3263408	-2128007.397
178000	1.0633290	0.9607629	0.9154098	0.8508435	0.6503472	0.5601708	0.0225800	0.0092876	0.1103429	0.4548637	0.4124841	0.2956568	-2128006.179
179000	1.0936568	0.9786753	0.9380631	0.8805094	0.5695329	0.7333357	0.0145617	0.0119404	0.0879906	0.2847870	0.7000582	0.3686605	-2128003.941
180000	1.0903627	0.9639904	0.9161638	0.8624786	0.6403178	0.6749085	0.0339959	0.0103987	0.0864355	0.9072232	0.2744783	0.2798343	-2128007.157
181000	1.0833221	0.9786051	0.8823368	0.8420534	0.6246574	0.7419169	0.0204326	0.0119354	0.0899479	0.6491712	0.3239525	0.4094966	-2128009.182
182000	1.0988693	0.9585680	0.8913975	0.8558213	0.6491662	0.6330044	0.0164330	0.0145304	0.1153417	0.6061411	0.4014132	0.6120503	-2128006.811
183000	1.1010660	0.9599609	0.9076089	0.8597020	0.6336555	0.5640665	0.0249840	0.0099622	0.1091399	0.6188219	0.2847034	0.7279548	-2128007.198
184000	1.0025605	0.9761132	0.9353249	0.8893552	0.6777354	0.5117617	0.0376683	0.0126263	0.0911288	0.5796055	0.6026726	0.5091760	-2128010.779
185000	1.0007863	0.9494544	0.9218128	0.8664145	0.6362117	0.5014865	0.0195206	0.0114233	0.1182473	0.4807733	0.4345523	0.4317568	-2128007.738
186000	1.0701824	0.9802699	0.9057604	0.8435505	0.6295022	0.5329646	0.0184979	0.0132861	0.1048400	0.6102178	0.4647945	0.4854581	-2128009.527
187000	1.0596213	0.9623127	0.8755131	0.8312827	0.6210010	0.6955845	0.0174077	0.0185929	0.1302488	0.3079244	0.5626297	0.7175416	-2128009.133
188000	1.0759050	0.9957034	0.9462944	0.8578447	0.6355880	0.6214194	0.0156131	0.0100385	0.0887407	0.3329568	0.4350037	0.3618396	-2128007.355
189000	1.0942323	1.0024282	0.9492585	0.8903083	0.6262152	0.4937796	0.0204030	0.0137541	0.1077420	0.5121581	0.5119654	0.4337534	-2128017.108
190000	1.0391692	1.0180270	0.9695381	0.8934983	0.6363985	0.6143838	0.0220595	0.0060248	0.1057558	0.4280856	0.5968793	0.6736612	-2128004.913
191000	1.0513648	1.0376107	0.9961763	0.9217930	0.6673183	0.5361569	0.0182420	0.0133530	0.1058763	0.4988394	0.7471165	1.0269148	-2128008.661
192000	1.0960475	1.0184756	0.9779556	0.9472631	0.6836833	0.5927529	0.0136769	0.0086766	0.0648932	0.3921899	0.4918460	0.3262598	-2128005.325
193000	1.0889731	1.0366209	0.9760514	0.9015721	0.7108573	0.6891596	0.0217639	0.0080795	0.0988460	0.9591929	0.2946533	0.4530509	-2128011.016
194000	1.0435329	1.0213884	0.9426573	0.8797220	0.6086728	0.7231313	0.0175625	0.0103278	0.1084539	0.3741794	0.5092529	0.4364281	-2128007.225
195000	1.0651645	0.9884824	0.9406282	0.8765309	0.6819414	0.7572698	0.0151952	0.0119176	0.1040463	0.3297962	0.5160135	0.5182191	-2128004.903
196000	1.0422194	0.9815982	0.9172518	0.8123209	0.6179109	0.7837121	0.0197953	0.0154935	0.1346075	0.3295608	0.7086734	0.6054236	-2128008.820
197000	1.0795516	0.9491346	0.8869123	0.8113281	0.5994478	0.7495264	0.0143689	0.0107737	0.0970409	0.3107592	0.3319213	0.5763826	-2128009.006
198000	1.1053409	0.9712132	0.9152468	0.8130388	0.5850334	0.7354010	0.0174521	0.0130327	0.0829220	0.8634585	0.4917206	0.3756617	-2128010.335
199000	1.0943987	0.9766256	0.9159412	0.8500585	0.5706992	0.7378462	0.0261090	0.0114254	0.0750290	0.3466430	0.3402783	0.3018806	-2128009.168
200000	1.0771131	1.0316201	0.9140292	0.8514431	0.5232350	0.7818936	0.0201854	0.0064750	0.1016205	0.5639268	0.2875006	0.5539274	-2128003.176
201000	1.0885174	0.9974520	0.8891049	0.7927621	0.5997729	0.8512677	0.0142189	0.0106218	0.1645869	0.2791184	0.4908616	0.6994694	-2128011.156
202000	1.0481591	0.9870622	0.8831684	0.8014816	0.5371801	0.8585739	0.0201274	0.0135844	0.0559401	0.4480318	0.5284645	0.5287789	-2128009.283
203000	1.0839022	0.9743094	0.8470122	0.8159383	0.4789675	0.8091741	0.0152640	0.0106342	0.0765280	0.3309697	0.5702631	0.6708028	-2128004.154
204000	1.0499158	0.9848855	0.9324899	0.8571020	0.4679585	0.6406004	0.0150843	0.0160762	0.0938184	0.4348443	0.8121647	0.3910989	-2128005.044
205000	1.0861965	0.9887193	0.8906676	0.8304534	0.5105951	0.5505351	0.0188252	0.0125268	0.1436862	0.7904908	0.3793856	0.4761181	-2128008.715
206000	1.0243497	0.9822012	0.9611653	0.7975661	0.4814303	0.7895095	0.0229799	0.0072053	0.1007129	0.5379230	0.7791995	0.4996160	-2128003.042
207000	0.9991069	0.9679096	0.9157658	0.8420036	0.5424303	0.7804440	0.0154529	0.0082418	0.1065863	0.4807558	0.4812271	0.6176727	-2128015.426
208000	1.0505938	0.9643049	0.9002367	0.8392792	0.5352175	0.7210806	0.0202135	0.0095325	0.0911280	0.4244667	0.4101245	0.5818905	-2128002.411
209000	1.0668305	0.9916364	0.9462632	0.8245997	0.6261256	0.6372331	0.0205068	0.0137933	0.2598305	0.3306448	0.4349821	1.1868795	-2128009.867
210000	1.0664975	1.0040710	0.9424317	0.8531456	0.6180827	0.6391636	0.0168404	0.0093015	0.0931790	0.3577089	0.1853896	0.4026510	-2128016.834
211000	1.0154841	0.9955587	0.9439027	0.8850518	0.5836604	0.7336167	0.0166805	0.0129423	0.1142472	0.6184477	0.6525346	0.4383496	-2128009.393
212000	0.9853836	0.9690586	0.9226625	0.8522753	0.6378276	0.6608567	0.0177993	0.0122676	0.1181598	0.2951524	0.2165561	0.3551092	-2128005.774
213000	1.0086956	0.9679911	0.8785396	0.8254210	0.5615303	0.5706623	0.0129324	0.0137874	0.0947879	0.4065393	0.6778302	0.4782076	-2128015.983
214000	1.0107041	0.9729351	0.9379631	0.8955972	0.5886463	0.6545598	0.0244288	0.0063952	0.1971876	0.6523449	0.6727452	1.0247981	-2128008.719
215000	1.0632027	0.9712122	0.9259828	0.8308798	0.6506755	0.5672048	0.0198664	0.0150489	0.0977553	0.4761062	0.4702803	0.5545134	-2128005.208
216000	1.0814711	0.9556378	0.8942579	0.8379251	0.5472323	0.6010228	0.0168397	0.0120183	0.1125857	0.3375781	0.3594149	0.3515722	-2128003.558
217000	1.0377766	0.9475357	0.8791333	0.7942523	0.5641515	0.7470186	0.0241088	0.0137862	0.1071229	0.3728431	0.4868032	0.4416411	-2128005.324
218000	1.0960630	0.9462284	0.8572225	0.7611912	0.5475642	0.7477471	0.0227340	0.0107240	0.0805770	0.6350358	0.4293182	0.4580595	-2128004.701
219000	1.0621207	0.9722990	0.8954712	0.8092390	0.5667853	0.6467808	0.0225721	0.0108767	0.0854018	0.6926096	0.7049653	0.5337021	-2128006.222
220000	1.0874589	0.9624927	0.8357591	0.7821406	0.6242823	0.5213554	0.0254261	0.0138883	0.1148859	0.7964357	0.4769620	0.4935848	-2128005.517
221000	1.0778488	0.9612336	0.8415586	0.7973470	0.6220082	0.6036868	0.0191437	0.0102059	0.0643912	0.3862062	0.3664644	0.6778491	-2128012.646
222000	1.0610635	0.9487043	0.8815739	0.7722818	0.6477253	0.6782342	0.0189337	0.0094546	0.0712875	0.7473764	0.3179548	0.3942634	-2128007.810
223000	1.0989693	0.9923630	0.9046920	0.8545884	0.6348308	0.7677898	0.0130079	0.0130528	0.1294417	0.3027312	0.6106074	0.5986077	-2128011.778
224000	1.0447585	0.9980155	0.9295708	0.8636632	0.6706340	0.8339465	0.0167482	0.0142484	0.0712558	0.3259723	0.4605990	0.7144475	-2128009.577
225000	1.0108525	0.9570884	0.8768870	0.8317002	0.6490450	0.5975573	0.0146061	0.0116951	0.0725779	0.2552126	0.3888610	0.3173445	-2128010.023
226000	0.9844240	0.9822689	0.9040549	0.8280368	0.5549947	0.6157147	0.0131280	0.0098505	0.0959858	0.8511465	0.4169872	0.4721490	-2128004.273
227000	1.0835546	0.9675204	0.9036773	0.8337025	0.6417815	0.5730797	0.0137096	0.0099988	0.0775196	0.3255238	0.4751579	0.3198627	-2128006.393
228000	1.0983402	0.9492279	0.8845428	0.8177924	0.6191545	0.7224761	0.0173541	0.0091182	0.1116611	0.4338689	0.4906669	0.3224393	-2128017.306
229000	1.0171873	0.9434978	0.8695449	0.7702351	0.5269010	0.6460940	0.0238269	0.0158401	0.1149537	1.2344089	0.5267552	0.5841404	-2128003.951
230000	1.0769765	0.9748433	0.9113891	0.8220062	0.6227536	0.5494949	0.0199521	0.0093361	0.0650309	0.4008613	0.3102266	0.4852400	-2128005.334
231000	1.0417688	0.9781197	0.8936399	0.7280574	0.6101379	0.4763316	0.0157363	0.0130765	0.1077975	0.4429294	1.0229318	0.9766082	-2128011.756
232000	1.0349404	0.9479174	0.8796113	0.8367272	0.6115753	0.5023513	0.0137620	0.0083794	0.1043863	0.3416212	0.2340194	0.2868244	-2128005.383
233000	1.0338157	0.9611052	0.9044312	0.8682059	0.6289952	0.5410079	0.0246300	0.0149574	0.1076947	0.7379338	0.2973708	0.3724475	-2128000.099
234000	1.0841563	0.9748840	0.9117159	0.8237208	0.6354032	0.5603976	0.0174035	0.0086038	0.0952417	0.2687090	0.1991591	0.4691327	-2128007.157
235000	1.0574830	0.9721020	0.8847729	0.7906735	0.6190633	0.4841452	0.0146625	0.0118836	0.1170279	0.3366544	0.5130843	0.4742027	-2128008.577
236000	1.0074296	1.0036702	0.8959598	0.8539611	0.6152395	0.6911774	0.0133409	0.0118748	0.0961518	0.3488150	0.8321380	0.5959231	-2128008.328
237000	1.0666924	1.0157236	0.9602057	0.8972089	0.5966399	0.7997908	0.0226663	0.0133525	0.0877397	0.5081821	0.8805237	0.4457285	-2128006.329
238000	1.0424312	1.0251297	0.9774931	0.9039510	0.6839687	0.7633683	0.0207049	0.0098765	0.0841386	0.3545893	0.4008062	0.5747572	-2128004.362
239000	1.0633014	0.9555247	0.9223585	0.8847325	0.7718722	0.6523660	0.0132585	0.0111974	0.0914167	0.4637803	0.6506656	0.4765589	-2128006.591
240000	1.0349319	0.9895563	0.9487530	0.9091049	0.8233061	0.7098496	0.0371562	0.0122673	0.1500629	0.7303710	0.2488708	0.5632651	-2128003.471
241000	1.0646163	0.9828645	0.9517049	0.9112956	0.7971254	0.8089508	0.0154790	0.0161893	0.1469083	0.4743562	0.3253957	0.3974338	-2128008.125
242000	1.0978210	1.0210451	0.9508863	0.8762197	0.7099327	0.7036681	0.0135507	0.0070026	0.0956127	0.5335311	0.3190865	0.4626005	-2128017.233
243000	1.1022966	0.9610806	0.9159042	0.8677368	0.6257807	0.5907439	0.0198699	0.0159251	0.0658732	0.7217006	0.5483630	0.3377645	-2128011.887
244000	1.0605550	0.9650265	0.9308337	0.8714741	0.6626889	0.6106405	0.0284608	0.0058744	0.0860332	0.6677664	0.4619018	0.3110524	-2128006.748
245000	1.0859501	1.0095201	0.9517459	0.8840370	0.6881983	0.7422663	0.0178032	0.0130466	0.0850659	0.5918454	0.8500083	0.4458268	-2128005.181
246000	1.0249667	0.9940553	0.9081352	0.8517962	0.7303992	0.6304802	0.0152038	0.0078819	0.0662717	0.5540088	0.4845544	0.6132322	-2128005.492
247000	1.0309669	0.9875205	0.9311732	0.8148865	0.6867557	0.7466094	0.0144133	0.0091322	0.1164622	0.3434359	0.3555907	0.4484920	-2128000.840
248000	1.0902629	0.9631762	0.9157999	0.8570111	0.6677029	0.5017233	0.0175861	0.0104412	0.0903634	0.4259344	0.2768182	0.3837413	-2128003.911
249000	1.0934390	0.9477512	0.9076621	0.8196687	0.6745680	0.6692628	0.0179673	0.0114204	0.0863266	0.5389494	0.5139424	0.5651634	-2128005.298
250000	1.0885112	0.9664721	0.8860574	0.8324681	0.6837051	0.6992684	0.0175042	0.0092549	0.0696247	0.3946418	0.2987222	0.6768376	-2128004.818
251000	1.0525179	0.9787686	0.8783330	0.8020190	0.6489776	0.5884081	0.0177903	0.0149605	0.0880029	0.7503519	0.7883603	0.3122998	-2128010.742
252000	1.0731597	0.9740201	0.9429911	0.8351812	0.6798589	0.5131635	0.0140971	0.0184452	0.0862702	0.3493590	0.9477430	0.6314834	-2128011.058
253000	1.1006817	0.9703706	0.9544761	0.8999643	0.6939176	0.3916097	0.0147894	0.0250357	0.1608740	0.5176900	0.9166777	0.7193630	-2128009.656
254000	1.0302664	0.9851604	0.9418717	0.9121805	0.7520838	0.4715367	0.0185386	0.0139243	0.0921675	0.2574744	0.4508096	0.5694476	-2128010.159
255000	1.0062797	0.9885060	0.9500538	0.8814183	0.6593112	0.6551365	0.0168484	0.0095020	0.0909143	0.2056428	0.4326016	0.3453289	-2128006.837
256000	1.0924402	0.9891530	0.9252530	0.8650671	0.6542340	0.6712521	0.0148886	0.0131723	0.0837866	0.4597454	0.5612095	0.5071023	-2128013.281
257000	1.0463748	0.9700066	0.8546652	0.8002681	0.5397520	0.6495125	0.0171207	0.0125271	0.1274820	0.3738637	0.5897166	0.5813738	-2128010.933
258000	1.1021400	0.9556200	0.8534712	0.7937343	0.5897772	0.5765126	0.0143431	0.0084154	0.1113088	0.3329330	0.4674174	0.4238477	-2128005.806
259000	1.0962293	0.9968372	0.9357517	0.7845842	0.6741708	0.7920025	0.0183453	0.0146313	0.0939237	0.7023030	0.9221876	0.5221278	-2128009.635
260000	1.0883028	0.9545817	0.8990621	0.7731566	0.6486688	0.7411065	0.0184918	0.0125003	0.1037671	0.4328390	0.2975196	0.2713297	-2128006.014
261000	1.0380569	0.9565031	0.8461359	0.7975119	0.5684284	0.7710515	0.0202556	0.0079414	0.0699759	0.5701599	0.2995736	0.3319357	-2128005.640
262000	1.0929072	0.9774617	0.9049021	0.7909281	0.5482275	0.4735833	0.0121842	0.0137484	0.0730911	0.3720355	0.3808197	0.3692181	-2128007.259
263000	1.0391142	0.9611898	0.8735754	0.7796958	0.5791910	0.5681154	0.0138301	0.0070815	0.0844472	0.2373024	0.2758448	0.6757530	-2128008.300
264000	1.0888208	0.9558802	0.8621429	0.8077899	0.6382106	0.6125763	0.0265916	0.0163441	0.1215290	0.6617522	0.5478082	0.4682874	-2128002.077
265000	1.0543911	0.9866720	0.9085773	0.8393590	0.6778857	0.7477971	0.0225782	0.0113415	0.1214281	0.4004587	0.3403714	0.7105775	-2128009.653
266000	1.0951918	0.9612491	0.9236840	0.8840849	0.6018202	0.7915132	0.0195848	0.0094350	0.1003006	0.4620992	0.4659772	0.3826439	-2128008.654
267000	1.0725945	0.9539440	0.9020927	0.8348044	0.5644102	0.6966582	0.0196423	0.0111501	0.1420320	0.4279538	0.3243645	0.3718276	-2128007.376
268000	1.0657644	0.9513301	0.8939951	0.8196498	0.5686321	0.5545998	0.0137985	0.0107683	0.1053388	0.3470194	0.2326045	0.3491479	-2128006.211
269000	1.0979935	0.9600295	0.8854882	0.8241054	0.5509473	0.5827764	0.0173844	0.0100125	0.0847728	0.4200379	0.4852340	0.3196486	-2128003.119
270000	1.0904183	0.9702650	0.9083439	0.8619282	0.5463022	0.7176421	0.0259366	0.0118686	0.1115997	0.4412586	0.4410825	0.2544391	-2128001.652
271000	1.0583654	0.9606417	0.9293104	0.8765799	0.5855648	0.6642035	0.0206207	0.0098031	0.1027927	0.4536553	0.5059590	0.5877263	-2128007.957
272000	1.0777485	0.9598546	0.8938534	0.8339278	0.6068012	0.6721929	0.0324527	0.0079870	0.1362293	0.8346898	0.4263061	0.5081818	-2128006.146
273000	0.9863664	0.9533724	0.9066591	0.8437780	0.6109839	0.7251677	0.0226661	0.0105835	0.0571992	0.7449650	0.2033089	0.5173545	-2128004.915
274000	1.0934184	0.9963589	0.9288351	0.8185384	0.5970492	0.7113996	0.0234582	0.0106213	0.0870257	0.4124380	0.3426329	0.4609049	-2128005.643
275000	1.0814066	0.9548912	0.9117285	0.8674349	0.6115043	0.7331147	0.0314567	0.0152957	0.0769694	0.9926799	0.4675080	0.2919298	-2128011.960
276000	1.0615302	1.0084405	0.8783956	0.8093624	0.5294844	0.6754921	0.0153307	0.0138237	0.0844950	0.3433015	0.7500188	0.4772928	-2128008.729
277000	1.0203521	0.9737964	0.8471312	0.7930040	0.5219199	0.6982546	0.0201425	0.0157185	0.1364768	0.5802847	0.4754055	0.9078246	-2128013.458
278000	1.0749558	0.9506589	0.8533626	0.7371868	0.5694162	0.6505992	0.0162857	0.0093884	0.0742007	0.6571002	0.3550513	0.6772754	-2128014.876
279000	1.0740686	0.9483019	0.8353347	0.7542095	0.6186551	0.6448938	0.0175173	0.0090355	0.0800051	0.2904288	0.4732672	0.5572785	-2128003.223
280000	1.0011892	0.9519615	0.8820427	0.8291681	0.6265406	0.6542311	0.0134649	0.0100284	0.1238253	0.4532733	0.4808031	0.5186835	-2128014.864
281000	1.0073174	0.9763710	0.8534144	0.7970635	0.6286091	0.6333467	0.0127670	0.0197483	0.0926425	0.3899364	0.9623077	0.6126393	-2128002.512
282000	1.0552785	0.9693950	0.9151033	0.8696835	0.6452482	0.6679359	0.0167013	0.0098550	0.1559884	0.2192579	0.2584263	0.6137510	-2128011.345
283000	1.1113634	0.9541607	0.9068329	0.8662438	0.7186127	0.7808215	0.0201063	0.0115217	0.1595786	0.3854283	0.6621178	0.6045971	-2128009.155
284000	1.0831208	1.0024933	0.9132279	0.8757920	0.7688819	0.8173221	0.0152568	0.0109170	0.0859119	0.3102142	0.4452245	0.4719086	-2128004.074
285000	1.0838138	0.9975081	0.9362844	0.8784486	0.7549818	0.6841883	0.0266745	0.0158713	0.1284115	0.9351181	0.6558702	0.3921629	-2128018.843
286000	1.0882810	1.0000132	0.9222808	0.8723835	0.7252245	0.7511391	0.0156961	0.0113241	0.0929941	0.4169543	0.3205675	0.4189693	-2128006.790
287000	1.0750115	0.9578483	0.9239126	0.8731080	0.6947234	0.4908536	0.0310552	0.0096287	0.0975579	0.5600606	0.4503517	0.4554111	-2128003.944
288000	1.0941930	0.9887831	0.8948348	0.8494829	0.7043580	0.4339386	0.0209466	0.0162720	0.1442668	0.6982351	0.5763425	0.4445641	-2128001.590
289000	0.9958040	0.9634599	0.9019012	0.8509789	0.6287830	0.3630819	0.0153966	0.0065384	0.1089219	0.2913962	0.3466343	1.0657615	-2128005.350
290000	1.1009188	0.9354009	0.8977902	0.7921612	0.5999220	0.4588564	0.0128624	0.0107191	0.1237812	0.5432450	0.7736880	0.4100477	-2128010.638
291000	1.0946771	0.9567771	0.9117851	0.8624316	0.5469801	0.6182435	0.0145453	0.0109989	0.1105238	0.2998790	0.3243176	0.5502032	-2128010.636
292000	1.0530899	1.0037374	0.9573125	0.8965716	0.5286245	0.4926679	0.0161766	0.0088151	0.1119679	0.5152867	0.5443759	1.2699266	-2128001.093
293000	1.1000355	0.9672111	0.8694652	0.8137641	0.5062023	0.4884914	0.0188867	0.0119273	0.1011422	0.5407328	0.3256737	0.5010192	-2128003.644
294000	1.0929188	1.0008572	0.8846600	0.8325149	0.5362088	0.5251526	0.0178554	0.0117434	0.1187950	0.2267566	0.5167045	0.6660269	-2128003.645
295000	1.0892786	1.0391836	0.9730140	0.9434748	0.6008291	0.6883131	0.0156859	0.0200928	0.1047109	0.3628011	1.1648184	0.4740841	-2127999.433
296000	1.0864979	0.9954834	0.9363308	0.8444194	0.5994077	0.5934135	0.0222724	0.0121984	0.0874328	1.0450554	0.5053570	0.6647185	-2128007.504
297000	1.1067532	0.9563011	0.8646379	0.7924409	0.5134443	0.7481716	0.0214058	0.0091118	0.1338438	0.4036897	0.2628503	0.3830459	-2128003.869
298000	1.0852216	0.9953219	0.9022555	0.8060780	0.5498786	0.6585548	0.0246660	0.0076316	0.0707115	0.6943561	0.2795716	0.4286342	-2128014.882
299000	1.0881371	0.9496743	0.8977096	0.8482086	0.6404654	0.7400082	0.0164611	0.0104841	0.1102865	0.4364169	0.4801699	0.5832675	-2128005.510
300000	1.0984307	0.9691756	0.9099218	0.8575949	0.6437702	0.7273276	0.0211073	0.0094945	0.1154898	0.3945340	0.4258095	0.3368397	-2128007.981
301000	1.0990140	0.9621799	0.9137091	0.8607386	0.6489636	0.7155986	0.0146566	0.0063231	0.0881442	0.2363539	0.2990875	0.4986198	-2128003.820
302000	1.1097216	0.9812020	0.9139295	0.8284650	0.6128579	0.8304200	0.0183084	0.0150060	0.1030949	0.3700412	0.4491532	0.4605936	-2128007.969
303000	1.0696076	0.9557120	0.8962678	0.7603721	0.5836997	0.7038459	0.0171635	0.0122471	0.0559822	0.5060828	0.5651273	0.6972551	-2128009.356
304000	1.0989771	0.9856674	0.9117163	0.8215994	0.7101896	0.6035237	0.0184196	0.0132642	0.1374696	0.6687059	0.5362139	0.6553129	-2128014.976
305000	1.0962051	1.0765171	0.9915801	0.8262340	0.6394584	0.6375127	0.0116784	0.0077117	0.0931779	0.3860137	0.4411920	0.7456761	-2128012.928
306000	1.0593581	0.9720563	0.9182151	0.8530157	0.6277120	0.5605931	0.0134215	0.0106651	0.0975616	0.3334706	0.3710577	0.3565963	-2128003.856
307000	1.0691322	0.9936639	0.9140706	0.8602693	0.5649593	0.7244546	0.0203909	0.0099582	0.0792436	0.5132155	0.3902748	0.2281715	-2128010.421
308000	1.0963004	0.9520824	0.9207918	0.8896035	0.5781574	0.7672408	0.0201349	0.0138691	0.0956113	0.5017945	0.9409410	0.3439420	-2128011.160
309000	0.9802000	0.9638033	0.9297336	0.9009746	0.5776684	0.7374526	0.0153425	0.0108677	0.0746528	0.3496625	0.4076881	0.6155852	-2128012.594
310000	1.0213987	0.9836530	0.9026377	0.8343999	0.6728966	0.7173347	0.0187739	0.0172617	0.1017554	0.2647479	0.9038615	0.3243660	-2128007.314
311000	1.0902377	0.9522844	0.8798403	0.8359508	0.5969574	0.7571245	0.0162709	0.0117277	0.0846487	0.3757410	0.4456184	0.4597917	-2128006.209
312000	1.0175817	0.9588896	0.8870320	0.8559339	0.5774092	0.7347854	0.0217018	0.0087476	0.0781745	0.6561931	0.5293587	0.3868284	-2128006.975
313000	1.0790397	0.9592603	0.8809958	0.8426989	0.5892199	0.7722727	0.0177036	0.0115037	0.0870472	0.2602623	0.5638570	0.3153927	-2128013.083
314000	0.9906776	0.9567413	0.8941658	0.8547004	0.6105039	0.7753931	0.0221136	0.0097355	0.0940654	0.3141695	0.3836977	0.5222430	-2128012.930
315000	1.0941587	0.9938219	0.8977144	0.8418478	0.6474136	0.7079299	0.0149561	0.0116080	0.1123295	0.3991364	0.5738069	0.6100550	-2128009.813
316000	1.0997327	0.9681041	0.9029001	0.8583290	0.6014699	0.5717559	0.0136939	0.0118103	0.1146610	0.3853885	0.5310734	0.6215242	-2128012.390
317000	1.0294958	0.9744782	0.8695651	0.8284415	0.6317724	0.6162676	0.0179713	0.0117270	0.1048492	0.5511633	0.5551326	0.6501028	-2128014.855
318000	1.0618666	0.9621232	0.9094191	0.8462804	0.6636542	0.5860735	0.0212344	0.0113268	0.1213154	0.7211044	0.4017508	0.5312733	-2128005.863
319000	1.0754612	0.9444318	0.8809623	0.8567613	0.6181514	0.6853472	0.0173672	0.0118495	0.0826633	0.1555887	0.4577652	0.5716708	-2128009.365
320000	1.1092450	0.9435275	0.8939844	0.8225079	0.5744508	0.6141051	0.0161804	0.0099803	0.0845298	0.3905974	0.3301629	0.3617601	-2128008.132
321000	1.0769242	1.0021887	0.8998991	0.7261484	0.5749031	0.7604869	0.0203643	0.0075898	0.1094328	0.6335051	0.4842243	0.4675033	-2128006.534
