Gen	t_n8	t_n9	t_n10	t_n11	t_n12	t_n13	mu1	mu2	mu3	sigma2_1	sigma2_2	sigma2_3	lnL
5192000	1.0214833	1.0084768	0.9277974	0.8949621	0.7019145	0.5802783	0.0160774	0.0129701	0.1133006	0.5031934	0.3196393	0.5162359	-2128010.251
5193000	0.9962263	0.9735110	0.9354933	0.8874471	0.7254221	0.6289167	0.0205255	0.0116393	0.0913759	0.3159004	0.5976535	0.4675413	-2128006.513
5194000	1.1092225	0.9559289	0.9290391	0.8772864	0.6655752	0.5897771	0.0177438	0.0091894	0.1123125	0.3217535	0.2142533	0.3898402	-2128013.848
5195000	1.0897065	0.9544656	0.9172703	0.8510156	0.6446981	0.6056410	0.0199743	0.0096133	0.0880296	0.5679860	0.3183873	0.5787273	-2128010.383
5196000	1.0724456	1.0072531	0.9342265	0.8513162	0.6534693	0.5169918	0.0191442	0.0089197	0.0606678	0.3882438	0.3674448	0.5401025	-2128007.113
5197000	1.0091510	0.9645581	0.9222031	0.8721590	0.6056722	0.5930324	0.0222915	0.0130450	0.0641619	0.5748391	0.4768073	0.3962167	-2128003.484
5198000	1.0442435	1.0174565	0.9567553	0.8312208	0.6009307	0.6810504	0.0148699	0.0115133	0.0756985	0.3667041	0.3278106	0.4576795	-2128013.905
5199000	1.1041849	0.9681536	0.9056119	0.8391345	0.5651553	0.6326577	0.0164719	0.0101256	0.0912799	0.7431132	0.2889520	0.3911720	-2128009.899
5200000	1.1151268	0.9735169	0.8913389	0.8522237	0.5585607	0.5986502	0.0294205	0.0105738	0.0978172	0.6769615	0.4247413	0.4472277	-2128014.487
5201000	1.0343414	0.9526564	0.8930571	0.8333662	0.5708082	0.5293353	0.0199040	0.0088343	0.0817407	0.3208845	0.3005517	0.4255976	-2128003.950
5202000	1.0358444	0.9553946	0.8713940	0.8266177	0.5695842	0.5961558	0.0132282	0.0120577	0.0856027	0.2175646	0.6194190	0.6310577	-2128009.157
5203000	1.0763730	1.0026166	0.9397332	0.8592501	0.5299836	0.4713086	0.0260238	0.0117862	0.1080565	0.6113041	0.6623266	0.5698431	-2128007.980
5204000	1.0996325	1.0300001	0.9150169	0.7872718	0.5056131	0.4731591	0.0188497	0.0091320	0.0986688	0.4586034	0.2705323	0.5492598	-2128007.620
5205000	1.0410561	1.0296517	0.9762881	0.9061402	0.4040481	0.6821519	0.0208512	0.0162158	0.0873556	0.5592656	0.4760966	0.4813454	-2128006.999
5206000	1.0608665	1.0113099	0.9756978	0.9243449	0.4592709	0.7816757	0.0218665	0.0103024	0.1127533	0.6326589	0.3637071	0.4065825	-2128007.410
5207000	1.0661528	1.0033535	0.9626690	0.8978895	0.5209741	0.6753966	0.0175593	0.0117533	0.1122861	0.3248105	0.6335974	0.9250178	-2128008.360
5208000	1.0701806	1.0334794	0.9597101	0.9169067	0.6359036	0.6789305	0.0219757	0.0073307	0.0838010	0.6296368	0.3487121	0.5073736	-2128005.594
5209000	1.0408345	0.9966035	0.9497218	0.8996590	0.6502087	0.5657923	0.0167224	0.0135648	0.1572621	0.4832581	0.4593594	0.9081549	-2128009.934
5210000	1.0809046	1.0315503	0.9386214	0.8761211	0.6189570	0.6018375	0.0166267	0.0093415	0.0636062	0.4638209	0.4978395	0.5719363	-2128001.821
5211000	1.0530300	0.9843991	0.9483507	0.8827100	0.6521413	0.6700203	0.0206818	0.0125616	0.1269150	0.5756120	0.6334005	0.7472073	-2128010.467
5212000	1.0571851	0.9804702	0.8885370	0.8477965	0.6346301	0.6713991	0.0130065	0.0140715	0.1151923	0.6348213	0.6524994	0.6246678	-2128007.744
5213000	1.0550936	0.9498553	0.8834701	0.8313708	0.6109820	0.6948276	0.0175533	0.0150729	0.0927766	0.5327425	0.5927321	0.6284726	-2128005.385
5214000	1.0640199	0.9608281	0.8914506	0.7793225	0.6047145	0.6993427	0.0237301	0.0090624	0.1137571	0.6929236	0.4549821	0.4944025	-2128005.494
5215000	1.0766564	0.9718573	0.9247466	0.8320664	0.6427619	0.7571953	0.0145284	0.0078344	0.1099138	0.4660742	0.1789628	0.6561235	-2128006.786
5216000	1.0816864	0.9753006	0.9091670	0.7696494	0.6536638	0.7787073	0.0156669	0.0108553	0.0628777	0.4579837	0.6369121	0.4547699	-2128003.323
5217000	1.0851095	0.9693295	0.8248299	0.7818005	0.6441079	0.7339538	0.0173837	0.0099004	0.1041282	0.3693772	0.4557570	0.3738808	-2128002.780
5218000	1.1057229	0.9522548	0.8846086	0.7540638	0.6439499	0.5814860	0.0173596	0.0085380	0.1185057	0.5389861	0.6081107	0.5246960	-2128008.649
5219000	1.0393214	0.9848999	0.9183451	0.8166957	0.6093142	0.5314691	0.0177241	0.0095202	0.1273739	0.3981033	0.2735798	0.7914175	-2128005.277
5220000	1.1006000	1.0346630	0.9068240	0.8188748	0.6240269	0.6190049	0.0152864	0.0106409	0.0838014	0.3789563	0.5024376	0.5815249	-2128014.583
5221000	1.0757612	0.9656372	0.9182852	0.8361075	0.6866123	0.7323330	0.0164332	0.0096681	0.1058023	0.4360024	0.3736935	0.4249221	-2128010.323
5222000	1.0713803	0.9861259	0.9097396	0.8538473	0.6662191	0.6678142	0.0185004	0.0086315	0.1044612	0.4677317	0.2760697	0.4585051	-2128011.756
5223000	1.1095701	0.9518149	0.9176196	0.8549863	0.6619294	0.6760059	0.0415244	0.0104182	0.1609149	0.9433369	0.3337926	0.6186947	-2128005.667
5224000	1.0357839	0.9571182	0.8782879	0.8303513	0.6402861	0.5781691	0.0267196	0.0080019	0.1097764	0.3288386	0.2319464	0.4859010	-2128005.947
5225000	1.0615399	0.9696157	0.9325309	0.8019840	0.6195039	0.4552802	0.0192705	0.0108661	0.0842330	0.6185337	0.3983043	0.3224414	-2128001.744
5226000	1.0472209	1.0034795	0.9700140	0.8937284	0.7164964	0.5882640	0.0283551	0.0099652	0.0905297	0.8762422	0.5079006	0.6264385	-2128002.019
5227000	1.0934661	1.0329153	0.9747611	0.9128353	0.6801372	0.6494567	0.0227217	0.0098373	0.0739632	0.4357742	0.3810633	0.3521419	-2128005.065
5228000	1.0640223	1.0162270	0.9649907	0.9350883	0.7459021	0.5732860	0.0168935	0.0119479	0.1106195	0.5764832	0.2695814	0.8268505	-2128009.982
5229000	1.0616256	0.9871315	0.9583850	0.9348531	0.7521078	0.5747120	0.0151459	0.0098315	0.1191864	0.2833439	0.3392551	0.4770787	-2128008.246
5230000	1.0913603	1.0052654	0.9567393	0.9232909	0.7412227	0.6476319	0.0135220	0.0081897	0.1089602	0.2537371	0.5179490	0.3867300	-2128009.646
5231000	1.0751527	0.9847572	0.9582177	0.9324969	0.6915469	0.6493063	0.0227440	0.0091405	0.1344287	0.8215266	0.3804062	0.5788553	-2128008.028
5232000	1.0473496	0.9955313	0.9531867	0.9173871	0.6701171	0.7145737	0.0148484	0.0141519	0.0876088	0.7582844	0.5044009	0.2615692	-2128002.659
5233000	1.0926999	0.9898783	0.9614512	0.9249860	0.7058347	0.7444518	0.0153809	0.0182706	0.1193834	0.4607623	0.5517111	0.4088947	-2128005.354
5234000	1.0702771	0.9952068	0.9622107	0.9095806	0.6428316	0.7153377	0.0131987	0.0123896	0.1196438	0.2051743	0.9039171	0.4611679	-2128007.449
5235000	1.0712497	0.9770951	0.9121525	0.8488561	0.5525105	0.8122249	0.0149830	0.0087092	0.1005538	0.4024824	0.3491470	0.5797510	-2128007.952
5236000	1.0275766	1.0019721	0.9681790	0.8324411	0.5163849	0.8171377	0.0174562	0.0082620	0.0819348	0.5213656	0.3132325	0.3802797	-2128002.884
5237000	1.0263436	0.9749877	0.9077500	0.8434245	0.4427059	0.7288861	0.0241530	0.0160363	0.0554820	0.2959925	0.7152269	0.5927274	-2128006.903
5238000	1.0973215	1.0153852	0.9583798	0.8579711	0.4619565	0.7442852	0.0142526	0.0091196	0.0905470	0.6279881	0.5764352	0.5943931	-2128011.790
5239000	1.0874841	0.9872177	0.9030224	0.8264204	0.5773033	0.7907365	0.0232388	0.0131132	0.0935471	0.7690655	0.5350667	0.3792276	-2128015.977
5240000	1.0651680	0.9713641	0.9282719	0.8512785	0.6128931	0.6740644	0.0162313	0.0081574	0.0723660	0.5183312	0.3314723	0.3980370	-2128008.659
5241000	1.0980949	0.9649410	0.9352829	0.8813229	0.6465469	0.6974345	0.0168886	0.0121348	0.0995967	0.4870861	0.4478365	0.3422305	-2128003.952
5242000	1.0993416	0.9652377	0.9119413	0.8486003	0.6525998	0.5268680	0.0222166	0.0091109	0.0930467	0.4196779	0.2959358	0.3358660	-2128003.793
5243000	1.1024930	0.9778885	0.9102861	0.8197813	0.7020563	0.4949942	0.0193744	0.0088691	0.1203263	0.6477125	0.3475563	0.5469189	-2128005.802
5244000	1.0530989	0.9990371	0.9104263	0.8518618	0.6743610	0.5937936	0.0188542	0.0093062	0.0796486	0.2751631	0.3737684	0.6666345	-2128001.640
5245000	1.0784612	0.9807621	0.9106816	0.8569586	0.5859512	0.5971442	0.0216095	0.0091111	0.0912747	0.4989260	0.2618998	0.3842375	-2128008.457
5246000	1.0946787	0.9470192	0.8987123	0.8541971	0.6542922	0.5937003	0.0248123	0.0116428	0.0882252	0.5521084	0.2528958	0.3770022	-2128007.437
5247000	1.0927016	0.9838833	0.9110557	0.8435438	0.6777706	0.6090304	0.0148867	0.0194568	0.0923442	0.5888826	0.8791654	0.8124116	-2128001.974
5248000	1.1024981	0.9433655	0.9019581	0.8529174	0.6622483	0.6653027	0.0145962	0.0096848	0.0882228	0.3052211	0.3793915	0.5805290	-2128007.626
5249000	1.0872643	0.9544710	0.9097467	0.8765051	0.6798799	0.6720634	0.0205711	0.0126151	0.1367306	0.2810149	0.4982755	0.3607214	-2128006.343
5250000	1.0423049	0.9469319	0.9020395	0.8731677	0.7318551	0.5370244	0.0168912	0.0095357	0.1526417	0.1960496	0.2977065	0.4968313	-2128011.477
5251000	1.0427077	0.9686825	0.9132636	0.8766023	0.7014866	0.5219166	0.0230949	0.0109638	0.1077602	0.8583465	0.4857784	0.9854033	-2128007.438
5252000	1.0964431	0.9687257	0.9304069	0.8671217	0.7028499	0.6503835	0.0146997	0.0140685	0.1322615	0.4012496	0.4926746	0.5450131	-2128008.910
5253000	1.0789342	0.9580553	0.9008175	0.8419791	0.6608138	0.5882601	0.0147296	0.0072743	0.0920225	0.4863448	0.3707381	0.3026761	-2128007.313
5254000	1.0623027	0.9477415	0.9186368	0.8267644	0.6882115	0.5984627	0.0180334	0.0117440	0.1360429	0.2828465	0.3037003	0.3243218	-2128008.421
5255000	1.0435581	1.0043165	0.9229459	0.8609263	0.6329690	0.6592907	0.0170311	0.0135819	0.1264845	0.4945508	0.5355854	0.7625940	-2128010.650
5256000	1.0401788	0.9792010	0.9504894	0.8890503	0.6688269	0.6990098	0.0166987	0.0119418	0.1023110	0.3600540	0.5462916	0.7459052	-2128015.177
5257000	1.0831613	1.0455474	0.9450671	0.9100015	0.6327152	0.5854004	0.0206980	0.0122130	0.1045392	0.8873516	0.3585796	1.0681928	-2128007.034
5258000	1.0461719	0.9951551	0.9444367	0.8814026	0.6107347	0.5053175	0.0170581	0.0105083	0.1259134	0.7681297	0.5978139	0.5256819	-2128015.571
5259000	1.0015445	0.9558812	0.8909650	0.8454724	0.5866880	0.5956896	0.0242188	0.0165630	0.1019812	0.4326937	0.6966274	0.3765582	-2128010.245
5260000	1.0601747	1.0016053	0.9507503	0.8827091	0.6470447	0.6657893	0.0142613	0.0082045	0.0738586	0.1830541	0.3020909	0.2853065	-2128008.861
5261000	1.0671969	1.0168431	0.9293527	0.9022544	0.4454650	0.5734964	0.0216259	0.0089348	0.1491367	0.5104133	0.4882716	0.6616862	-2128006.604
5262000	1.0429947	0.9718242	0.9380103	0.8910069	0.4590568	0.6130521	0.0157744	0.0101709	0.1065169	0.4219447	0.8527402	0.5669812	-2128013.288
5263000	1.0707219	1.0056830	0.9756755	0.8894485	0.4393470	0.8048515	0.0252962	0.0104533	0.1192558	0.6577932	0.4190673	0.6603010	-2128017.499
5264000	1.0981824	1.0521198	0.9903902	0.8911564	0.5735961	0.7181810	0.0129805	0.0062006	0.0780078	0.4150475	0.4544349	0.3834681	-2128013.750
5265000	1.0960738	1.0770129	1.0028953	0.8914938	0.5328501	0.6794275	0.0198615	0.0106369	0.0877575	0.4629797	0.8735587	0.4356920	-2128004.766
5266000	1.0702837	1.0602678	1.0252002	0.8384058	0.5816609	0.6776701	0.0186715	0.0101541	0.0925991	0.5779952	0.5277078	0.4579915	-2128007.172
5267000	1.0874252	1.0414786	0.9847425	0.8685107	0.5922438	0.6965474	0.0257512	0.0122945	0.1041750	0.7016926	0.4128438	0.5592386	-2128009.956
5268000	1.0390666	1.0007135	0.9722603	0.9258415	0.6370245	0.7059281	0.0285433	0.0128207	0.0997070	0.8053017	0.3920531	0.7446519	-2128002.476
5269000	1.0976936	1.0607669	0.9916150	0.9050275	0.6619592	0.6181465	0.0122741	0.0109788	0.0895113	0.3485052	0.3845378	0.9959728	-2128006.747
5270000	1.0467650	1.0340201	0.9928392	0.9144673	0.6394187	0.6818515	0.0194600	0.0093391	0.0981412	0.8396741	0.5441113	0.6291338	-2128007.661
5271000	1.0927904	1.0525581	0.9966847	0.8738415	0.6619950	0.6440314	0.0149270	0.0106039	0.1149064	0.2786287	0.4629667	0.4906224	-2128005.997
5272000	0.9704550	0.9530274	0.9317685	0.8920255	0.6756495	0.6690902	0.0210482	0.0132257	0.1299816	0.3100827	0.3404115	0.4754070	-2128001.538
5273000	1.0796196	0.9630073	0.9364068	0.8813777	0.6429507	0.7679904	0.0168719	0.0110493	0.1094816	0.2712551	0.5265654	0.5302665	-2128010.886
5274000	1.0947693	1.0124446	0.9615772	0.9113270	0.5994760	0.6693578	0.0252041	0.0163750	0.0979152	0.4011758	0.8548751	0.5126566	-2128010.613
5275000	1.0997386	1.0306521	0.9672867	0.9181687	0.5373489	0.7203094	0.0176959	0.0148335	0.1354814	0.5403104	0.5513598	0.6648782	-2128007.054
5276000	1.0960814	1.0699767	0.9856526	0.9418612	0.6482871	0.6470087	0.0136971	0.0142473	0.1271137	0.4577569	0.8727791	0.5176189	-2128002.825
5277000	1.0767933	1.0128114	0.9646353	0.9138838	0.5174500	0.3660295	0.0204567	0.0148244	0.1435254	0.4366775	0.5535068	0.5780730	-2128010.874
5278000	1.0617790	1.0267823	0.9701189	0.9099053	0.5621660	0.4396384	0.0198296	0.0110009	0.0850013	0.6533641	0.4643726	0.6175432	-2128010.641
5279000	1.0942732	1.0162376	0.9372543	0.8765845	0.6269300	0.5098541	0.0181739	0.0097859	0.1046319	1.0052288	0.3415364	0.8407723	-2128009.548
5280000	1.0701744	1.0033160	0.9438841	0.8715811	0.5511240	0.4445683	0.0117254	0.0099343	0.1029105	0.5032880	0.3715799	0.4162653	-2128004.675
5281000	0.9840934	0.9494796	0.9170387	0.8631600	0.5197052	0.6412258	0.0234347	0.0124828	0.1379137	0.3998207	0.2499704	0.3657768	-2128006.662
5282000	1.0287411	0.9458653	0.9073249	0.8475939	0.6075626	0.5822503	0.0201540	0.0086553	0.1168804	0.4156875	0.3116768	0.4338790	-2128008.868
5283000	1.0544066	0.9751617	0.9069130	0.8729212	0.6145683	0.7456237	0.0215760	0.0084181	0.1128767	0.8771753	0.2443688	0.4883071	-2128008.824
5284000	0.9930407	0.9569858	0.9074020	0.8513762	0.5419623	0.7154880	0.0173122	0.0125784	0.1256466	0.2422829	0.4121412	0.1756186	-2127999.284
5285000	1.0389954	0.9785182	0.9137559	0.8013042	0.6205038	0.7023634	0.0197613	0.0098146	0.1016303	0.3153992	0.3623347	0.5724378	-2128003.013
5286000	1.0669738	1.0256867	0.9671970	0.8975484	0.5200397	0.7553622	0.0119178	0.0116199	0.0695905	0.9095614	0.3612886	0.3810218	-2128012.576
5287000	1.0798995	1.0371084	0.9764641	0.9072008	0.5944930	0.8214364	0.0113136	0.0157157	0.0681541	0.3180436	0.6692825	0.3530720	-2128008.716
5288000	1.1158063	0.9778690	0.9360130	0.8850364	0.6248035	0.7903602	0.0293865	0.0123480	0.0809705	0.7769579	0.8760501	0.4543572	-2128004.277
5289000	1.0631370	0.9706919	0.9238009	0.8748621	0.6738282	0.8094451	0.0189330	0.0090916	0.0877186	0.3573121	0.4050280	0.4007367	-2128008.924
5290000	1.0632524	0.9588118	0.9180565	0.8645754	0.6551469	0.6761498	0.0189977	0.0112178	0.1018291	0.5574260	0.4641099	0.3587966	-2128012.222
5291000	1.0808959	0.9682206	0.9259791	0.8923658	0.6535760	0.6731189	0.0171236	0.0125947	0.0918731	0.5738411	0.3744691	0.3316772	-2128003.073
5292000	1.0781278	0.9872636	0.9144510	0.8757154	0.5222239	0.8410356	0.0224680	0.0109975	0.1281070	0.4228237	0.6097200	1.0403000	-2128003.935
5293000	1.0041749	0.9755212	0.9168130	0.8670186	0.4849754	0.8369272	0.0442766	0.0123776	0.1330663	1.1842840	0.8055734	0.3341291	-2128004.083
5294000	1.0902849	0.9547395	0.9057233	0.8667207	0.4905878	0.8141601	0.0245846	0.0124042	0.1361298	0.9052086	0.5375049	1.0227392	-2128007.650
5295000	1.0327893	0.9469438	0.8994256	0.8513569	0.5224661	0.7676860	0.0210511	0.0100311	0.0807347	0.3113132	0.3574613	0.5555395	-2128005.426
5296000	1.0512691	0.9761014	0.8614597	0.8130284	0.5728791	0.7595524	0.0250445	0.0102486	0.0915320	0.6478838	0.2728864	0.9122652	-2128005.808
5297000	1.1031820	1.0120028	0.9404220	0.8604259	0.5291395	0.7463762	0.0266728	0.0190253	0.0659339	0.6590633	1.0324169	0.5850160	-2128009.141
5298000	1.0821581	0.9876140	0.9446393	0.8950180	0.5174943	0.8234868	0.0192618	0.0146273	0.0912424	0.3903302	0.6884655	0.3312307	-2128002.224
5299000	1.0897094	0.9902764	0.9449868	0.9121073	0.5130866	0.8365707	0.0164153	0.0088483	0.0954263	0.5422279	0.3457683	0.6465021	-2128012.961
5300000	1.0584687	1.0077081	0.9604399	0.8703011	0.5958989	0.7095195	0.0143337	0.0113071	0.0945030	0.2217071	0.4807922	0.9990675	-2128010.515
5301000	1.0972373	0.9762844	0.9385307	0.8174417	0.4725663	0.6859815	0.0143144	0.0079680	0.1281702	0.6481976	0.5639946	0.5723102	-2128009.585
5302000	1.0565663	0.9594291	0.8662443	0.7910793	0.5573260	0.5009104	0.0109959	0.0110459	0.0815103	0.4700191	0.5546177	0.4566032	-2128002.840
5303000	1.0911778	0.9642988	0.8843657	0.8246062	0.6680485	0.5267489	0.0178793	0.0069628	0.1040388	0.2010294	0.5238801	0.2632849	-2128005.857
5304000	1.0446795	0.9505853	0.8769642	0.8287770	0.6782080	0.5273313	0.0151455	0.0093400	0.0847307	0.4048289	0.2785985	0.4289395	-2128005.945
5305000	1.0893776	0.9703979	0.9314049	0.8754685	0.6878019	0.6209356	0.0220939	0.0126990	0.0822939	0.4056160	0.4709625	0.3187045	-2128011.329
5306000	1.0578798	0.9672878	0.9239320	0.8453409	0.6643858	0.5746348	0.0210854	0.0083277	0.1002618	0.5914269	0.3528214	0.3893468	-2128016.160
5307000	1.0805702	1.0677219	0.9491319	0.8885933	0.6923693	0.6233847	0.0134460	0.0081348	0.1700248	0.2363042	0.1830878	0.8978117	-2128009.211
5308000	1.1015689	1.0389479	0.9833762	0.9018970	0.6953589	0.6099988	0.0145303	0.0096067	0.1004650	0.4463656	0.4826208	0.8324756	-2128006.406
5309000	1.0899855	1.0071311	0.9478734	0.9039867	0.7215864	0.5712167	0.0242562	0.0085534	0.1322485	0.6793213	0.2964111	0.6575664	-2128002.104
5310000	1.0958392	0.9598463	0.9213269	0.8698323	0.7034689	0.5745087	0.0207283	0.0110460	0.1367845	0.5128762	0.1931657	0.6832120	-2128007.575
5311000	1.0266447	0.9975800	0.9205134	0.8791431	0.6796879	0.6059654	0.0174359	0.0066512	0.0802965	0.4143884	0.7040646	0.5452200	-2128011.047
5312000	1.0516401	0.9666820	0.9172407	0.8860303	0.5984277	0.6794393	0.0185763	0.0096336	0.1004156	0.6121069	0.4343676	0.3218050	-2128001.436
5313000	1.0311119	0.9490945	0.9083006	0.8875569	0.6085120	0.7548018	0.0168496	0.0127485	0.0981546	0.3890384	0.5082747	0.4632012	-2128007.994
5314000	1.0838019	0.9526517	0.9070545	0.8853040	0.6544898	0.7245218	0.0207265	0.0157454	0.1441274	0.4641086	0.6069587	0.5782418	-2128010.935
5315000	1.0684072	0.9574742	0.9060747	0.8855170	0.5948024	0.6930517	0.0206112	0.0132758	0.1043974	0.6830560	0.3967482	0.4584918	-2128003.053
5316000	1.0965015	0.9618554	0.9035141	0.8856945	0.5280818	0.7078968	0.0215778	0.0255758	0.1285908	0.6041738	0.7010895	0.4316394	-2128006.350
5317000	1.0689303	0.9665837	0.9050429	0.8842781	0.5506171	0.6714943	0.0135642	0.0117619	0.1206252	0.4391567	0.6494164	0.6089342	-2128022.423
5318000	1.0027688	0.9562189	0.9052374	0.8829144	0.6208414	0.8263783	0.0177039	0.0135971	0.1836476	0.5080444	0.3233658	0.9913883	-2128015.486
5319000	1.1112326	0.9535323	0.9038093	0.8795166	0.5400051	0.8031856	0.0324759	0.0112086	0.1554058	0.7071581	0.5287058	0.4638481	-2128002.312
5320000	0.9834924	0.9616072	0.9052580	0.8756848	0.5376422	0.8154402	0.0180008	0.0136485	0.0988958	0.3353988	0.4656446	0.5416660	-2128005.615
5321000	1.0254662	0.9991489	0.9041614	0.8731300	0.6632373	0.7091785	0.0151849	0.0170046	0.1027024	0.3959970	0.9106027	0.5429284	-2128004.797
5322000	1.0340455	0.9545910	0.9084798	0.8498166	0.6284021	0.7682548	0.0198819	0.0106255	0.0872274	0.4730228	0.5087691	0.4047363	-2128009.040
5323000	1.0029629	0.9540156	0.8875700	0.8069252	0.6237781	0.6997474	0.0178927	0.0112861	0.0864002	0.3456784	0.3169059	0.7223630	-2128002.799
5324000	1.0032063	0.9507721	0.8908020	0.7946976	0.6459871	0.6876352	0.0201914	0.0128014	0.0937665	0.5199591	0.5623416	0.5251204	-2128012.784
5325000	0.9641393	0.9522654	0.8632607	0.7888461	0.6013253	0.7775608	0.0184084	0.0125564	0.1177669	0.6818642	0.5263898	0.4336391	-2128012.872
5326000	1.0702987	1.0187335	0.9081211	0.7268320	0.5740761	0.7001528	0.0164843	0.0092771	0.1107915	0.8209959	0.4249488	0.5207168	-2128010.774
5327000	1.0703873	0.9397760	0.8763080	0.7783552	0.6047486	0.7319264	0.0195921	0.0108052	0.0919304	0.3807918	0.2643790	0.6449217	-2128003.380
5328000	1.0168354	0.9561482	0.8442506	0.8133719	0.6456725	0.7457973	0.0161942	0.0109903	0.1433466	0.4875774	0.9046976	0.3419299	-2128003.919
5329000	1.0905765	0.9567682	0.8595143	0.8072689	0.6020621	0.6510402	0.0153821	0.0137964	0.0858785	0.3126634	0.4207786	0.7557626	-2128011.829
5330000	1.0229743	0.9668070	0.8101818	0.7423810	0.5832187	0.7692029	0.0227664	0.0095277	0.1050285	1.2783490	0.7579173	0.5118262	-2128002.971
5331000	1.0941652	0.9696144	0.8056739	0.7586168	0.5102515	0.7771656	0.0124336	0.0111941	0.1136325	0.4098948	0.3050067	0.3771238	-2128013.762
5332000	1.0310657	0.9788178	0.8812647	0.7225911	0.5497074	0.7144597	0.0150205	0.0132105	0.0805595	0.4229541	0.5284163	0.5558233	-2128004.373
5333000	1.0449641	0.9583368	0.8421639	0.7917247	0.5552752	0.6109778	0.0153105	0.0148659	0.0775816	0.7182942	0.6532304	0.5046823	-2128004.523
5334000	1.0106519	0.9534149	0.8725477	0.7734486	0.5799370	0.6362550	0.0138054	0.0163313	0.1263607	0.4323503	0.7103003	0.8387296	-2128009.269
5335000	1.0798928	0.9730912	0.8736904	0.8127825	0.5119322	0.6849770	0.0136619	0.0076312	0.0961307	0.2316457	0.5168761	0.2753909	-2128005.123
5336000	1.0872164	0.9475685	0.8611431	0.8174537	0.5590551	0.6446659	0.0173591	0.0128040	0.1081290	0.4904025	0.3890795	1.0474014	-2128005.663
5337000	1.0720923	0.9805487	0.8965297	0.8381803	0.6434931	0.5978125	0.0241543	0.0077821	0.0840118	0.9630796	0.3647823	1.0409007	-2128004.721
5338000	1.0937122	0.9692087	0.8865408	0.8299935	0.6291370	0.5710406	0.0199087	0.0080355	0.0887390	0.2700895	0.2734457	0.4924778	-2128002.337
5339000	1.0861995	1.0068081	0.9046494	0.8160327	0.5652699	0.6580533	0.0197505	0.0109690	0.0976545	0.6254011	0.4780447	0.4182169	-2128002.677
5340000	1.0878645	0.9579512	0.8810382	0.8226011	0.5370069	0.6664366	0.0201398	0.0106655	0.1068827	0.4395197	0.5297304	0.3446644	-2128003.187
5341000	1.0713608	0.9589405	0.9023329	0.8555499	0.6164480	0.7425283	0.0153969	0.0345349	0.0782473	0.4862134	0.7210297	0.3930348	-2128011.162
5342000	1.0358487	0.9566263	0.9099038	0.8310592	0.6925431	0.7910096	0.0220034	0.0108254	0.0863330	0.7794545	0.4112270	0.4420479	-2128006.077
5343000	1.0123531	0.9521683	0.8972016	0.8532699	0.7118760	0.8245349	0.0220974	0.0130573	0.1107827	0.4793465	1.0682248	0.3222043	-2128006.466
5344000	1.0800719	0.9566865	0.9107744	0.8526118	0.6935776	0.7393531	0.0276368	0.0120420	0.0954519	0.6132002	0.6744025	0.3233879	-2128005.482
